"ReceiptNumber","ReceiptMethod","ReceiptDate","BusinessUnit","CustomerAccountNumber","CustomerSite","Amount","Currency","RemittanceBankAccountNumber","AccountingDate"
"Master-BLKU-0006447","Master","2026-03-25","AlQurashi-KSA","110012","96018","449.0","SAR","157-95017321-MILAQROTAB","2026-03-25"
"Master-BLKU-0006450","Master","2026-03-28","AlQurashi-KSA","110012","96018","299.0","SAR","157-95017321-MILAQROTAB","2026-03-28"
"Master-BLKU-0006451","Master","2026-03-29","AlQurashi-KSA","110012","96018","299.0","SAR","157-95017321-MILAQROTAB","2026-03-29"
"Visa-BLKU-0006427","Visa","2026-03-05","AlQurashi-KSA","110012","96018","2504.0","SAR","157-95017321-MILAQROTAB","2026-03-05"
"Visa-BLKU-0006428","Visa","2026-03-06","AlQurashi-KSA","110012","96018","1104.0","SAR","157-95017321-MILAQROTAB","2026-03-06"
"Visa-BLKU-0006429","Visa","2026-03-07","AlQurashi-KSA","110012","96018","671.0","SAR","157-95017321-MILAQROTAB","2026-03-07"
"Visa-BLKU-0006430","Visa","2026-03-08","AlQurashi-KSA","110012","96018","1673.0","SAR","157-95017321-MILAQROTAB","2026-03-08"
"Visa-BLKU-0006431","Visa","2026-03-09","AlQurashi-KSA","110012","96018","189.0","SAR","157-95017321-MILAQROTAB","2026-03-09"
"Visa-BLKU-0006432","Visa","2026-03-10","AlQurashi-KSA","110012","96018","1744.0","SAR","157-95017321-MILAQROTAB","2026-03-10"
"Visa-BLKU-0006433","Visa","2026-03-11","AlQurashi-KSA","110012","96018","1435.0","SAR","157-95017321-MILAQROTAB","2026-03-11"
"Visa-BLKU-0006434","Visa","2026-03-12","AlQurashi-KSA","110012","96018","1057.0","SAR","157-95017321-MILAQROTAB","2026-03-12"
"Visa-BLKU-0006435","Visa","2026-03-13","AlQurashi-KSA","110012","96018","996.0","SAR","157-95017321-MILAQROTAB","2026-03-13"
"Visa-BLKU-0006436","Visa","2026-03-14","AlQurashi-KSA","110012","96018","3139.0","SAR","157-95017321-MILAQROTAB","2026-03-14"
"Visa-BLKU-0006437","Visa","2026-03-15","AlQurashi-KSA","110012","96018","732.0","SAR","157-95017321-MILAQROTAB","2026-03-15"
"Visa-BLKU-0006438","Visa","2026-03-16","AlQurashi-KSA","110012","96018","2013.0","SAR","157-95017321-MILAQROTAB","2026-03-16"
"Visa-BLKU-0006439","Visa","2026-03-17","AlQurashi-KSA","110012","96018","3023.0","SAR","157-95017321-MILAQROTAB","2026-03-17"
"Visa-BLKU-0006440","Visa","2026-03-18","AlQurashi-KSA","110012","96018","1586.0","SAR","157-95017321-MILAQROTAB","2026-03-18"
"Visa-BLKU-0006441","Visa","2026-03-19","AlQurashi-KSA","110012","96018","2482.0","SAR","157-95017321-MILAQROTAB","2026-03-19"
"Visa-BLKU-0006442","Visa","2026-03-20","AlQurashi-KSA","110012","96018","2001.0","SAR","157-95017321-MILAQROTAB","2026-03-20"
"Visa-BLKU-0006443","Visa","2026-03-21","AlQurashi-KSA","110012","96018","99.0","SAR","157-95017321-MILAQROTAB","2026-03-21"
"Visa-BLKU-0006444","Visa","2026-03-22","AlQurashi-KSA","110012","96018","753.0","SAR","157-95017321-MILAQROTAB","2026-03-22"
"Visa-BLKU-0006445","Visa","2026-03-23","AlQurashi-KSA","110012","96018","49.0","SAR","157-95017321-MILAQROTAB","2026-03-23"
"Visa-BLKU-0006446","Visa","2026-03-24","AlQurashi-KSA","110012","96018","485.0","SAR","157-95017321-MILAQROTAB","2026-03-24"
"Visa-BLKU-0006447","Visa","2026-03-25","AlQurashi-KSA","110012","96018","859.0","SAR","157-95017321-MILAQROTAB","2026-03-25"
"Visa-BLKU-0006448","Visa","2026-03-26","AlQurashi-KSA","110012","96018","697.0","SAR","157-95017321-MILAQROTAB","2026-03-26"
"Visa-BLKU-0006449","Visa","2026-03-27","AlQurashi-KSA","110012","96018","1122.0","SAR","157-95017321-MILAQROTAB","2026-03-27"
"Visa-BLKU-0006450","Visa","2026-03-28","AlQurashi-KSA","110012","96018","1153.0","SAR","157-95017321-MILAQROTAB","2026-03-28"
"Visa-BLKU-0006451","Visa","2026-03-29","AlQurashi-KSA","110012","96018","323.0","SAR","157-95017321-MILAQROTAB","2026-03-29"
"Visa-BLKU-0006452","Visa","2026-03-30","AlQurashi-KSA","110012","96018","299.0","SAR","157-95017321-MILAQROTAB","2026-03-30"
"Visa-BLKU-0006453","Visa","2026-03-31","AlQurashi-KSA","110012","96018","536.0","SAR","157-95017321-MILAQROTAB","2026-03-31"
